addr,amount
0x29d5cea7d511810f3ff754886b898fce16a6d8fd,1
0x51019957e06c9e8737c935058d3a2c69f40479df,1
0xbf835454f8ee36226fd7bf54a807684eeb6fa5de,1
0xcfa91e557b07a81d0244cf902e27934b1a9bde74,1
0x5d32b9ee99e21de2765f13c69e39be804efa4e00,1
0x7974872fbfba8b886e1c772ebc7deff0127fbb42,1
0x42b623410c988f6771cd7de24322e18ba796cd4f,1
0xa721e9d119747cb491c2ccbe6302788b3794cce2,1
0x13f5b8080f56ab25b17055de0f299cd409587b36,1
0x696d5ff51f06bdf861e31b024cf18270188e5d25,1
0x96bd8beab69247223c5a79a83b146562c140f3dc,1
