addr,amount
0x3b6622178d7231903af58a8f5ebae7a084de7096,1
0x3d0de3a76cd9f856664dc5a3adfd4056e45da9ed,1
0x3e4c0e5136c5264c210ce6aa889854d0b8380ca1,1
0x3e623f5ba8dd5dc869920d337f78ed7b1368784a,1
0x3f122cca20cc5c71c7192976abfbd13fb6a5a983,1
0x40225eb6a9a2f6801b13aa9fbe30e5cf4638b2ac,1
0x42c6ae4b91e5c047c226dd5d22fd67fca4cb245f,1
0x43785e7fbacc547a08eaa6e42ee075cb7fb31467,1
0x43b80ce0256efb72129ee16ccf4d183e88c2eeea,1
0x444da16bf1a13eda8a39565c1ea7a527fa543d3e,1
0x44e92ac5cb4347ee730c2f8e684f4afbb41fdcc3,1
0x4568dc8c90f5aa470b456a364471511991d72202,1
0x4712ee1edcdd60a2d700609c02636e123c2a2f95,1
0x498f9d4f6702570ee8ae91d80b710e38eac71c34,1
0x4a240bcd6366fbcef68fa0cf30d8ed1edf5248c3,1
0x4a3bca7e9dab2dbf6b3266e0c38f204c447b1574,1
0x4ca8cba2a5a42bd3d48c9d36db0228e1a188ed9e,1
0x4e14bddd529ad1095a738826dacab20aca1e83af,1
0x4e231166efbd96a877297183f8446ac649b7679d,1
0x4e8c7c35eb79d34db345cb04f4bc20ab6566c0b1,1
0x4eabcf91a5cf651f601937fb2d8d835ec4fc95b5,1
0x4eb55910d101a4b43801c122d1689d9605251ce6,1
0x4fa8165d4820dc18d6178a314242ad923af1a56a,1
0x4fa9895bc5ffd95cee7271766ef033eb2883b719,1
0x5036eba41d2e0dd98b3b7c4ad0eeb5345f2319b2,1
0x50c42f8183ba4335d05eab73c3b9862ba251c8bc,1
0x5199e92e7ce3241b0c79d5b5bdd8f2fa4ca5858a,1
0x556e25554b9df8a122d17dabc78d0d8b9dc805c4,1
0x57203b1b1e748b9caf0e04788d62b622df4535b3,1
0x577faee094bd0911778244b45e17320da9eca386,1
0x58c5b881fb2794d04f0dc0ec65f94a119cd43aa0,1
0x5e58f18187e4338f94ee546d349c0f82f3df3fc7,1
0x5f45ff22fd5323e82d787c394467ac9fc75322ff,1
0x60b20c553ed20c0192757fa5904d5ee2dbe5bd82,1
0x62dc0f98e8895b45b74ec7b3404f028d240164a2,1
0x642886473d4ac4e421e5ceb24b63f780e4eb207f,1
0x653f040165541062ad9f9ad19b2cb3d447abb890,1
0x66e8f08182b85514268c74c23846a5652e575ceb,1
0x67a0bd7b83f1bd5b26684188b40222eacf132779,1
0x696969917d14af0eccd470b0797a447087aba094,1
